,pred,confi,label,weights,sInfo
219,0.0,0.015148886479437351,0.0,0.0,SE20_SE33
220,0.0,0.1836293339729309,0.0,0.0,SE20_SE4
221,0.0,0.04308449476957321,0.0,0.0,SE20_SE59
222,0.0,0.499166339635849,0.0,0.0,SE20_SE20
223,1.0,0.9891647696495056,1.0,0.3864811360836029,SE21_SE9
224,1.0,0.9891670942306519,1.0,0.4860578179359436,SE21_SE10
225,1.0,0.9891173243522644,1.0,0.35842302441596985,SE21_SE46
226,1.0,0.9891669750213623,1.0,0.41050487756729126,SE21_SE48
227,0.0,0.010725135914981365,0.0,0.0,SE21_SE25
228,0.0,0.01073342002928257,0.0,0.0,SE21_SE32
229,0.0,0.010928623378276825,0.0,0.0,SE21_SE52
230,0.0,0.010802076198160648,0.0,0.0,SE21_SE2
231,0.0,0.01217973604798317,0.0,0.0,SE21_SE47
232,0.0,0.1964319944381714,0.0,0.0,SE21_SE22
233,0.0,0.16887617111206055,0.0,0.0,SE21_SE55
234,1.0,0.9891670942306519,1.0,0.2844197452068329,SE22_SE16
235,1.0,0.9891670942306519,1.0,0.4179941713809967,SE22_SE21
236,1.0,0.9891127943992615,1.0,0.25848451256752014,SE22_SE25
237,1.0,0.9889524579048157,1.0,0.4214823246002197,SE22_SE35
238,1.0,0.9882919192314148,1.0,0.26557105779647827,SE22_SE43
239,1.0,0.966245174407959,1.0,0.48619797825813293,SE22_SE50
240,0.0,0.0107269873842597,0.0,0.0,SE22_SE33
241,0.0,0.01072590984404087,0.0,0.0,SE22_SE42
242,0.0,0.010727128945291042,0.0,0.0,SE22_SE59
243,0.0,0.010725094936788082,0.0,0.0,SE22_SE48
244,0.0,0.010725905187427998,0.0,0.0,SE22_SE37
245,0.0,0.010725094936788082,0.0,0.0,SE22_SE5
246,1.0,0.9891670942306519,1.0,0.3901800811290741,SE23_SE12
247,1.0,0.9891626834869385,1.0,0.3852563500404358,SE23_SE28
248,1.0,0.9891670942306519,1.0,0.4797878861427307,SE23_SE37
249,1.0,0.9808343052864075,1.0,0.32685738801956177,SE23_SE56
250,1.0,0.9891670942306519,1.0,0.4395392835140228,SE23_SE57
251,0.0,0.14473894238471985,0.0,0.0,SE23_SE54
252,0.0,0.01142763253301382,0.0,0.0,SE23_SE45
253,0.0,0.010725094936788082,0.0,0.0,SE23_SE13
254,0.0,0.08888550102710724,0.0,0.0,SE23_SE11
255,0.0,0.01072525791823864,0.0,0.0,SE23_SE9
256,0.0,0.0107255345210433,0.0,0.0,SE23_SE24
257,0.0,0.09554975479841232,0.0,0.0,SE23_SE47
258,1.0,0.9891652464866638,1.0,0.32874736189842224,SE24_SE5
259,1.0,0.9596225619316101,1.0,0.2856481075286865,SE24_SE19
260,1.0,0.9891670942306519,1.0,0.3881172239780426,SE24_SE21
261,1.0,0.9891670942306519,1.0,0.4358917474746704,SE24_SE48
262,1.0,0.9891465902328491,1.0,0.3691398501396179,SE24_SE57
263,0.0,0.010726177133619785,0.0,0.0,SE24_SE43
264,0.0,0.1443776935338974,0.0,0.0,SE24_SE35
265,0.0,0.010726779699325562,0.0,0.0,SE24_SE51
266,0.0,0.010725094936788082,0.0,0.0,SE24_SE41
267,0.0,0.02642897143959999,0.0,0.0,SE24_SE56
268,0.0,0.010733136907219887,0.0,0.0,SE24_SE49
269,0.0,0.015474772080779076,0.0,0.0,SE24_SE32
270,0.0,0.010776238515973091,0.0,0.0,SE24_SE12
271,0.0,0.010725115425884724,0.0,0.0,SE24_SE38
272,1.0,0.9891670942306519,1.0,0.43300747871398926,SE25_SE12
273,0.0,0.302342027425766,1.0,0.46700334548950195,SE25_SE13
274,1.0,0.9891327023506165,1.0,0.4170195162296295,SE25_SE22
275,1.0,0.9660947918891907,1.0,0.26355472207069397,SE25_SE24
276,0.0,0.017177585512399673,0.0,0.0,SE25_SE36
277,0.0,0.1496199071407318,0.0,0.0,SE25_SE2
278,1.0,0.9887823462486267,0.0,0.0,SE25_SE4
279,0.0,0.05658810958266258,0.0,0.0,SE25_SE50
280,0.0,0.010901838541030884,0.0,0.0,SE25_SE28
281,0.0,0.010725094936788082,0.0,0.0,SE25_SE57
282,0.0,0.039901796728372574,0.0,0.0,SE25_SE18
283,1.0,0.9891670942306519,1.0,0.33609071373939514,SE26_SE16
284,1.0,0.9639444351196289,1.0,0.3768201768398285,SE26_SE19
285,1.0,0.9891670942306519,1.0,0.3929794132709503,SE26_SE37
286,1.0,0.9891670942306519,1.0,0.45034483075141907,SE26_SE56
287,0.0,0.24848026037216187,1.0,0.3896966278553009,SE26_SE57
288,1.0,0.5874878168106079,0.0,0.0,SE26_SE25
289,0.0,0.010725135914981365,0.0,0.0,SE26_SE1
290,0.0,0.010725094936788082,0.0,0.0,SE26_SE50
